random_graph,10,contract,5,100,1
random_graph,10,contract,13,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,12,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,19,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,11,100,0
random_graph,10,contract,14,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,7,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,12,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,14,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,17,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,17,100,0
random_graph,10,contract,14,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,19,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,19,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,9,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,18,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,11,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,7,100,0
random_graph,10,contract,11,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,11,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,12,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,12,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,9,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,17,100,0
random_graph,10,contract,20,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,7,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,12,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,7,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,17,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,12,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,14,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,14,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,21,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,10,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,18,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,9,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,18,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,11,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,21,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,12,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,12,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,19,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,16,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,11,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,9,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,10,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,15,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,15,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,11,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,10,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,14,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,21,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,11,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,12,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,10,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,14,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,17,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,8,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,21,100,0
random_graph,10,contract,13,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,17,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,19,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,6,100,0
random_graph,10,contract,9,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,18,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,11,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,5,100,1
random_graph,10,contract,5,100,1
random_graph,10,contract,9,100,0
random_graph,10,contract,18,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,7,100,0
random_graph,10,contract,16,100,0
random_graph,10,contract,8,100,0
random_graph,10,contract,19,100,0
random_graph,10,contract,17,100,0
random_graph,10,contract,6,100,0
random_graph,10,contract,6,100,0
